GEO,year,Total_Population,Population_0_14,Population_15_more,labour_force,inactive_adults,employment,unemployment,parttime,fulltime
New Brunswick,2009-01,,,,,,,,,
New Brunswick,2009-02,,,,,,,,,
New Brunswick,2009-03,,,,,,,,,
New Brunswick,2009-04,,,,,,,,,
New Brunswick,2009-05,,,,,,,,,
New Brunswick,2009-06,,,,,,,,,
New Brunswick,2009-07,,,,,,,,,
New Brunswick,2009-08,,,,,,,,,
New Brunswick,2009-09,,,,,,,,,
New Brunswick,2009-10,,,,,,,,,
New Brunswick,2009-11,,,,,,,,,
New Brunswick,2009-12,,,,,,,,,
New Brunswick,2010-01,,,,,,,,,
New Brunswick,2010-02,,,,,,,,,
New Brunswick,2010-03,,,,,,,,,
New Brunswick,2010-04,,,,,,,,,
New Brunswick,2010-05,,,,,,,,,
New Brunswick,2010-06,,,,,,,,,
New Brunswick,2010-07,,,,,,,,,
New Brunswick,2010-08,,,,,,,,,
New Brunswick,2010-09,,,,,,,,,
New Brunswick,2010-10,,,,,,,,,
New Brunswick,2010-11,,,,,,,,,
New Brunswick,2010-12,,,,,,,,,
New Brunswick,2011-01,,,,,,,,,
New Brunswick,2011-02,,,,,,,,,
New Brunswick,2011-03,,,,,,,,,
New Brunswick,2011-04,,,,,,,,,
New Brunswick,2011-05,,,,,,,,,
New Brunswick,2011-06,,,,,,,,,
New Brunswick,2011-07,,,,,,,,,
New Brunswick,2011-08,,,,,,,,,
New Brunswick,2011-09,,,,,,,,,
New Brunswick,2011-10,,,,,,,,,
New Brunswick,2011-11,,,,,,,,,
New Brunswick,2011-12,,,,,,,,,
New Brunswick,2012-01,,,,,,,,,
New Brunswick,2012-02,,,,,,,,,
New Brunswick,2012-03,,,,,,,,,
New Brunswick,2012-04,,,,,,,,,
New Brunswick,2012-05,,,,,,,,,
New Brunswick,2012-06,,,,,,,,,
New Brunswick,2012-07,,,,,,,,,
New Brunswick,2012-08,,,,,,,,,
New Brunswick,2012-09,,,,,,,,,
New Brunswick,2012-10,,,,,,,,,
New Brunswick,2012-11,,,,,,,,,
New Brunswick,2012-12,,,,,,,,,
New Brunswick,2013-01,,,,,,,,,
New Brunswick,2013-02,,,,,,,,,
New Brunswick,2013-03,,,,,,,,,
New Brunswick,2013-04,,,,,,,,,
New Brunswick,2013-05,,,,,,,,,
New Brunswick,2013-06,,,,,,,,,
New Brunswick,2013-07,,,,,,,,,
New Brunswick,2013-08,,,,,,,,,
New Brunswick,2013-09,,,,,,,,,
New Brunswick,2013-10,,,,,,,,,
New Brunswick,2013-11,,,,,,,,,
New Brunswick,2013-12,,,,,,,,,
New Brunswick,2014-01,,,,,,,,,
New Brunswick,2014-02,,,,,,,,,
New Brunswick,2014-03,,,,,,,,,
New Brunswick,2014-04,,,,,,,,,
New Brunswick,2014-05,,,,,,,,,
New Brunswick,2014-06,,,,,,,,,
New Brunswick,2014-07,,,,,,,,,
New Brunswick,2014-08,,,,,,,,,
New Brunswick,2014-09,,,,,,,,,
New Brunswick,2014-10,,,,,,,,,
New Brunswick,2014-11,,,,,,,,,
New Brunswick,2014-12,,,,,,,,,
New Brunswick,2015-01,,,,,,,,,
New Brunswick,2015-02,,,,,,,,,
New Brunswick,2015-03,,,,,,,,,
New Brunswick,2015-04,,,,,,,,,
New Brunswick,2015-05,,,,,,,,,
New Brunswick,2015-06,,,,,,,,,
New Brunswick,2015-07,,,,,,,,,
New Brunswick,2015-08,,,,,,,,,
New Brunswick,2015-09,,,,,,,,,
New Brunswick,2015-10,,,,,,,,,
New Brunswick,2015-11,,,,,,,,,
New Brunswick,2015-12,,,,,,,,,
New Brunswick,2016-01,,,,,,,,,
New Brunswick,2016-02,,,,,,,,,
New Brunswick,2016-03,,,,,,,,,
New Brunswick,2016-04,,,,,,,,,
New Brunswick,2016-05,,,,,,,,,
New Brunswick,2016-06,,,,,,,,,
New Brunswick,2016-07,,,,,,,,,
New Brunswick,2016-08,,,,,,,,,
New Brunswick,2016-09,,,,,,,,,
New Brunswick,2016-10,,,,,,,,,
New Brunswick,2016-11,,,,,,,,,
New Brunswick,2016-12,,,,,,,,,
New Brunswick,2017-01,,,,,,,,,
New Brunswick,2017-02,,,,,,,,,
New Brunswick,2017-03,,,,,,,,,
New Brunswick,2017-04,,,,,,,,,
New Brunswick,2017-05,,,,,,,,,
New Brunswick,2017-06,,,,,,,,,
New Brunswick,2017-07,,,,,,,,,
New Brunswick,2017-08,,,,,,,,,
New Brunswick,2017-09,,,,,,,,,
New Brunswick,2017-10,,,,,,,,,
New Brunswick,2017-11,,,,,,,,,
New Brunswick,2017-12,,,,,,,,,
New Brunswick,2018-01,,,,,,,,,
New Brunswick,2018-02,,,,,,,,,
New Brunswick,2018-03,,,,,,,,,
New Brunswick,2018-04,,,,,,,,,
New Brunswick,2018-05,,,,,,,,,
New Brunswick,2018-06,,,,,,,,,
New Brunswick,2018-07,,,,,,,,,
New Brunswick,2018-08,,,,,,,,,
New Brunswick,2018-09,,,,,,,,,
New Brunswick,2018-10,,,,,,,,,
New Brunswick,2018-11,,,,,,,,,
New Brunswick,2018-12,,,,,,,,,
New Brunswick,2019-01,,,,,,,,,
New Brunswick,2019-02,,,,,,,,,
New Brunswick,2019-03,,,,,,,,,
New Brunswick,2019-04,,,,,,,,,
New Brunswick,2019-05,,,,,,,,,
New Brunswick,2019-06,,,,,,,,,
New Brunswick,2019-07,,,,,,,,,
New Brunswick,2019-08,,,,,,,,,
New Brunswick,2019-09,,,,,,,,,
New Brunswick,2019-10,,,,,,,,,
New Brunswick,2019-11,,,,,,,,,
New Brunswick,2019-12,,,,,,,,,
New Brunswick,2020-01,,,,,,,,,
New Brunswick,2020-02,,,,,,,,,
New Brunswick,2020-03,,,,,,,,,
New Brunswick,2020-04,,,,,,,,,
New Brunswick,2020-05,,,,,,,,,
New Brunswick,2020-06,,,,,,,,,
New Brunswick,2020-07,,,,,,,,,
New Brunswick,2020-08,,,,,,,,,
New Brunswick,2020-09,,,,,,,,,
New Brunswick,2020-10,,,,,,,,,
New Brunswick,2020-11,,,,,,,,,
New Brunswick,2020-12,,,,,,,,,
New Brunswick,2021-01,,,,,,,,,
New Brunswick,2021-02,,,,,,,,,
New Brunswick,2021-03,,,,,,,,,
New Brunswick,2021-04,,,,,,,,,
New Brunswick,2021-05,,,,,,,,,
New Brunswick,2021-06,,,,,,,,,
New Brunswick,2021-07,,,,,,,,,
New Brunswick,2021-08,,,,,,,,,
New Brunswick,2021-09,,,,,,,,,
New Brunswick,2021-10,,,,,,,,,
New Brunswick,2021-11,,,,,,,,,
New Brunswick,2021-12,,,,,,,,,
New Brunswick,2022-01,,,,,,,,,
New Brunswick,2022-02,,,,,,,,,
New Brunswick,2022-03,,,,,,,,,
New Brunswick,2022-04,,,,,,,,,
New Brunswick,2022-05,,,,,,,,,
New Brunswick,2022-06,,,,,,,,,
New Brunswick,2022-07,,,,,,,,,
New Brunswick,2022-08,,,,,,,,,
New Brunswick,2022-09,,,,,,,,,
New Brunswick,2022-10,,,,,,,,,
New Brunswick,2022-11,,,,,,,,,
New Brunswick,2022-12,,,,,,,,,
New Brunswick,2023-01,,,,,,,,,
Newfoundland and Labrador,1976-01,,,,,,,,,
Newfoundland and Labrador,1976-02,,,,,,,,,
Newfoundland and Labrador,1976-03,,,,,,,,,
Newfoundland and Labrador,1976-04,,,,,,,,,
Newfoundland and Labrador,1976-05,,,,,,,,,
Newfoundland and Labrador,1976-06,,,,,,,,,
Newfoundland and Labrador,1976-07,,,,,,,,,
Newfoundland and Labrador,1976-08,,,,,,,,,
Newfoundland and Labrador,1976-09,,,,,,,,,
Newfoundland and Labrador,1976-10,,,,,,,,,
Newfoundland and Labrador,1976-11,,,,,,,,,
Newfoundland and Labrador,1976-12,,,,,,,,,
Newfoundland and Labrador,1977-01,,,,,,,,,
Newfoundland and Labrador,1977-02,,,,,,,,,
Newfoundland and Labrador,1977-03,,,,,,,,,
Newfoundland and Labrador,1977-04,,,,,,,,,
Newfoundland and Labrador,1977-05,,,,,,,,,
Newfoundland and Labrador,1977-06,,,,,,,,,
Newfoundland and Labrador,1977-07,,,,,,,,,
Newfoundland and Labrador,1977-08,,,,,,,,,
Newfoundland and Labrador,1977-09,,,,,,,,,
Newfoundland and Labrador,1977-10,,,,,,,,,
Newfoundland and Labrador,1977-11,,,,,,,,,
Newfoundland and Labrador,1977-12,,,,,,,,,
Newfoundland and Labrador,1978-01,,,,,,,,,
Newfoundland and Labrador,1978-02,,,,,,,,,
Newfoundland and Labrador,1978-03,,,,,,,,,
Newfoundland and Labrador,1978-04,,,,,,,,,
Newfoundland and Labrador,1978-05,,,,,,,,,
Newfoundland and Labrador,1978-06,,,,,,,,,
Newfoundland and Labrador,1978-07,,,,,,,,,
Newfoundland and Labrador,1978-08,,,,,,,,,
Newfoundland and Labrador,1978-09,,,,,,,,,
Newfoundland and Labrador,1978-10,,,,,,,,,
Newfoundland and Labrador,1978-11,,,,,,,,,
Newfoundland and Labrador,1978-12,,,,,,,,,
Newfoundland and Labrador,1979-01,,,,,,,,,
Newfoundland and Labrador,1979-02,,,,,,,,,
Newfoundland and Labrador,1979-03,,,,,,,,,
Newfoundland and Labrador,1979-04,,,,,,,,,
Newfoundland and Labrador,1979-05,,,,,,,,,
Newfoundland and Labrador,1979-06,,,,,,,,,
Newfoundland and Labrador,1979-07,,,,,,,,,
Newfoundland and Labrador,1979-08,,,,,,,,,
Newfoundland and Labrador,1979-09,,,,,,,,,
Newfoundland and Labrador,1979-10,,,,,,,,,
Newfoundland and Labrador,1979-11,,,,,,,,,
Newfoundland and Labrador,1979-12,,,,,,,,,
Newfoundland and Labrador,1980-01,,,,,,,,,
Newfoundland and Labrador,1980-02,,,,,,,,,
Newfoundland and Labrador,1980-03,,,,,,,,,
Newfoundland and Labrador,1980-04,,,,,,,,,
Newfoundland and Labrador,1980-05,,,,,,,,,
Newfoundland and Labrador,1980-06,,,,,,,,,
Newfoundland and Labrador,1980-07,,,,,,,,,
Newfoundland and Labrador,1980-08,,,,,,,,,
Newfoundland and Labrador,1980-09,,,,,,,,,
Newfoundland and Labrador,1980-10,,,,,,,,,
Newfoundland and Labrador,1980-11,,,,,,,,,
Newfoundland and Labrador,1980-12,,,,,,,,,
Newfoundland and Labrador,1981-01,,,,,,,,,
Newfoundland and Labrador,1981-02,,,,,,,,,
Newfoundland and Labrador,1981-03,,,,,,,,,
Newfoundland and Labrador,1981-04,,,,,,,,,
Newfoundland and Labrador,1981-05,,,,,,,,,
Newfoundland and Labrador,1981-06,,,,,,,,,
Newfoundland and Labrador,1981-07,,,,,,,,,
Newfoundland and Labrador,1981-08,,,,,,,,,
Newfoundland and Labrador,1981-09,,,,,,,,,
Newfoundland and Labrador,1981-10,,,,,,,,,
Newfoundland and Labrador,1981-11,,,,,,,,,
Newfoundland and Labrador,1981-12,,,,,,,,,
Newfoundland and Labrador,1982-01,,,,,,,,,
Newfoundland and Labrador,1982-02,,,,,,,,,
Newfoundland and Labrador,1982-03,,,,,,,,,
Newfoundland and Labrador,1982-04,,,,,,,,,
Newfoundland and Labrador,1982-05,,,,,,,,,
Newfoundland and Labrador,1982-06,,,,,,,,,
Newfoundland and Labrador,1982-07,,,,,,,,,
Newfoundland and Labrador,1982-08,,,,,,,,,
Newfoundland and Labrador,1982-09,,,,,,,,,
Newfoundland and Labrador,1982-10,,,,,,,,,
Newfoundland and Labrador,1982-11,,,,,,,,,
Newfoundland and Labrador,1982-12,,,,,,,,,
Newfoundland and Labrador,1983-01,,,,,,,,,
Newfoundland and Labrador,1983-02,,,,,,,,,
Newfoundland and Labrador,1983-03,,,,,,,,,
Newfoundland and Labrador,1983-04,,,,,,,,,
Newfoundland and Labrador,1983-05,,,,,,,,,
Newfoundland and Labrador,1983-06,,,,,,,,,
Newfoundland and Labrador,1983-07,,,,,,,,,
Newfoundland and Labrador,1983-08,,,,,,,,,
Newfoundland and Labrador,1983-09,,,,,,,,,
Newfoundland and Labrador,1983-10,,,,,,,,,
Newfoundland and Labrador,1983-11,,,,,,,,,
Newfoundland and Labrador,1983-12,,,,,,,,,
Newfoundland and Labrador,1984-01,,,,,,,,,
Newfoundland and Labrador,1984-02,,,,,,,,,
Newfoundland and Labrador,1984-03,,,,,,,,,
Newfoundland and Labrador,1984-04,,,,,,,,,
Newfoundland and Labrador,1984-05,,,,,,,,,
Newfoundland and Labrador,1984-06,,,,,,,,,
Newfoundland and Labrador,1984-07,,,,,,,,,
Newfoundland and Labrador,1984-08,,,,,,,,,
Newfoundland and Labrador,1984-09,,,,,,,,,
Newfoundland and Labrador,1984-10,,,,,,,,,
Newfoundland and Labrador,1984-11,,,,,,,,,
Newfoundland and Labrador,1984-12,,,,,,,,,
Newfoundland and Labrador,1985-01,,,,,,,,,
Newfoundland and Labrador,1985-02,,,,,,,,,
Newfoundland and Labrador,1985-03,,,,,,,,,
Newfoundland and Labrador,1985-04,,,,,,,,,
Newfoundland and Labrador,1985-05,,,,,,,,,
Newfoundland and Labrador,1985-06,,,,,,,,,
Newfoundland and Labrador,1985-07,,,,,,,,,
Newfoundland and Labrador,1985-08,,,,,,,,,
Newfoundland and Labrador,1985-09,,,,,,,,,
Newfoundland and Labrador,1985-10,,,,,,,,,
Newfoundland and Labrador,1985-11,,,,,,,,,
Newfoundland and Labrador,1985-12,,,,,,,,,
Newfoundland and Labrador,1986-01,,,,,,,,,
Newfoundland and Labrador,1986-02,,,,,,,,,
Newfoundland and Labrador,1986-03,,,,,,,,,
Newfoundland and Labrador,1986-04,,,,,,,,,
Newfoundland and Labrador,1986-05,,,,,,,,,
Newfoundland and Labrador,1986-06,,,,,,,,,
Newfoundland and Labrador,1986-07,,,,,,,,,
Newfoundland and Labrador,1986-08,,,,,,,,,
Newfoundland and Labrador,1986-09,,,,,,,,,
Newfoundland and Labrador,1986-10,,,,,,,,,
Newfoundland and Labrador,1986-11,,,,,,,,,
Newfoundland and Labrador,1986-12,,,,,,,,,
Newfoundland and Labrador,1987-01,,,,,,,,,
Newfoundland and Labrador,1987-02,,,,,,,,,
Newfoundland and Labrador,1987-03,,,,,,,,,
Newfoundland and Labrador,1987-04,,,,,,,,,
Newfoundland and Labrador,1987-05,,,,,,,,,
Newfoundland and Labrador,1987-06,,,,,,,,,
Newfoundland and Labrador,1987-07,,,,,,,,,
Newfoundland and Labrador,1987-08,,,,,,,,,
Newfoundland and Labrador,1987-09,,,,,,,,,
Newfoundland and Labrador,1987-10,,,,,,,,,
Newfoundland and Labrador,1987-11,,,,,,,,,
Newfoundland and Labrador,1987-12,,,,,,,,,
Newfoundland and Labrador,1988-01,,,,,,,,,
Newfoundland and Labrador,1988-02,,,,,,,,,
Newfoundland and Labrador,1988-03,,,,,,,,,
Newfoundland and Labrador,1988-04,,,,,,,,,
Newfoundland and Labrador,1988-05,,,,,,,,,
Newfoundland and Labrador,1988-06,,,,,,,,,
Newfoundland and Labrador,1988-07,,,,,,,,,
Newfoundland and Labrador,1988-08,,,,,,,,,
Newfoundland and Labrador,1988-09,,,,,,,,,
Newfoundland and Labrador,1988-10,,,,,,,,,
Newfoundland and Labrador,1988-11,,,,,,,,,
Newfoundland and Labrador,1988-12,,,,,,,,,
Newfoundland and Labrador,1989-01,,,,,,,,,
Newfoundland and Labrador,1989-02,,,,,,,,,
Newfoundland and Labrador,1989-03,,,,,,,,,
Newfoundland and Labrador,1989-04,,,,,,,,,
Newfoundland and Labrador,1989-05,,,,,,,,,
Newfoundland and Labrador,1989-06,,,,,,,,,
Newfoundland and Labrador,1989-07,,,,,,,,,
Newfoundland and Labrador,1989-08,,,,,,,,,
Newfoundland and Labrador,1989-09,,,,,,,,,
Newfoundland and Labrador,1989-10,,,,,,,,,
Newfoundland and Labrador,1989-11,,,,,,,,,
Newfoundland and Labrador,1989-12,,,,,,,,,
Newfoundland and Labrador,1990-01,,,,,,,,,
Newfoundland and Labrador,1990-02,,,,,,,,,
Newfoundland and Labrador,1990-03,,,,,,,,,
Newfoundland and Labrador,1990-04,,,,,,,,,
Newfoundland and Labrador,1990-05,,,,,,,,,
Newfoundland and Labrador,1990-06,,,,,,,,,
Newfoundland and Labrador,1990-07,,,,,,,,,
Newfoundland and Labrador,1990-08,,,,,,,,,
Newfoundland and Labrador,1990-09,,,,,,,,,
Newfoundland and Labrador,1990-10,,,,,,,,,
Newfoundland and Labrador,1990-11,,,,,,,,,
Newfoundland and Labrador,1990-12,,,,,,,,,
Newfoundland and Labrador,1991-01,,,,,,,,,
Newfoundland and Labrador,1991-02,,,,,,,,,
Newfoundland and Labrador,1991-03,,,,,,,,,
Newfoundland and Labrador,1991-04,,,,,,,,,
Newfoundland and Labrador,1991-05,,,,,,,,,
Newfoundland and Labrador,1991-06,,,,,,,,,
Newfoundland and Labrador,1991-07,,,,,,,,,
Newfoundland and Labrador,1991-08,,,,,,,,,
Newfoundland and Labrador,1991-09,,,,,,,,,
Newfoundland and Labrador,1991-10,,,,,,,,,
Newfoundland and Labrador,1991-11,,,,,,,,,
Newfoundland and Labrador,1991-12,,,,,,,,,
Newfoundland and Labrador,1992-01,,,,,,,,,
Newfoundland and Labrador,1992-02,,,,,,,,,
Newfoundland and Labrador,1992-03,,,,,,,,,
Newfoundland and Labrador,1992-04,,,,,,,,,
Newfoundland and Labrador,1992-05,,,,,,,,,
Newfoundland and Labrador,1992-06,,,,,,,,,
Newfoundland and Labrador,1992-07,,,,,,,,,
Newfoundland and Labrador,1992-08,,,,,,,,,
Newfoundland and Labrador,1992-09,,,,,,,,,
Newfoundland and Labrador,1992-10,,,,,,,,,
Newfoundland and Labrador,1992-11,,,,,,,,,
Newfoundland and Labrador,1992-12,,,,,,,,,
Newfoundland and Labrador,1993-01,,,,,,,,,
Newfoundland and Labrador,1993-02,,,,,,,,,
Newfoundland and Labrador,1993-03,,,,,,,,,
Newfoundland and Labrador,1993-04,,,,,,,,,
Newfoundland and Labrador,1993-05,,,,,,,,,
Newfoundland and Labrador,1993-06,,,,,,,,,
Newfoundland and Labrador,1993-07,,,,,,,,,
Newfoundland and Labrador,1993-08,,,,,,,,,
Newfoundland and Labrador,1993-09,,,,,,,,,
Newfoundland and Labrador,1993-10,,,,,,,,,
Newfoundland and Labrador,1993-11,,,,,,,,,
Newfoundland and Labrador,1993-12,,,,,,,,,
Newfoundland and Labrador,1994-01,,,,,,,,,
Newfoundland and Labrador,1994-02,,,,,,,,,
Newfoundland and Labrador,1994-03,,,,,,,,,
Newfoundland and Labrador,1994-04,,,,,,,,,
Newfoundland and Labrador,1994-05,,,,,,,,,
Newfoundland and Labrador,1994-06,,,,,,,,,
Newfoundland and Labrador,1994-07,,,,,,,,,
Newfoundland and Labrador,1994-08,,,,,,,,,
Newfoundland and Labrador,1994-09,,,,,,,,,
Newfoundland and Labrador,1994-10,,,,,,,,,
Newfoundland and Labrador,1994-11,,,,,,,,,
Newfoundland and Labrador,1994-12,,,,,,,,,
Newfoundland and Labrador,1995-01,,,,,,,,,
Newfoundland and Labrador,1995-02,,,,,,,,,
Newfoundland and Labrador,1995-03,,,,,,,,,
Newfoundland and Labrador,1995-04,,,,,,,,,
Newfoundland and Labrador,1995-05,,,,,,,,,
Newfoundland and Labrador,1995-06,,,,,,,,,
Newfoundland and Labrador,1995-07,,,,,,,,,
Newfoundland and Labrador,1995-08,,,,,,,,,
Newfoundland and Labrador,1995-09,,,,,,,,,
Newfoundland and Labrador,1995-10,,,,,,,,,
Newfoundland and Labrador,1995-11,,,,,,,,,
Newfoundland and Labrador,1995-12,,,,,,,,,
Newfoundland and Labrador,1996-01,,,,,,,,,
Newfoundland and Labrador,1996-02,,,,,,,,,
Newfoundland and Labrador,1996-03,,,,,,,,,
Newfoundland and Labrador,1996-04,,,,,,,,,
Newfoundland and Labrador,1996-05,,,,,,,,,
Newfoundland and Labrador,1996-06,,,,,,,,,
Newfoundland and Labrador,1996-07,,,,,,,,,
Newfoundland and Labrador,1996-08,,,,,,,,,
Newfoundland and Labrador,1996-09,,,,,,,,,
Newfoundland and Labrador,1996-10,,,,,,,,,
Newfoundland and Labrador,1996-11,,,,,,,,,
Newfoundland and Labrador,1996-12,,,,,,,,,
Newfoundland and Labrador,1997-01,,,,,,,,,
Newfoundland and Labrador,1997-02,,,,,,,,,
Newfoundland and Labrador,1997-03,,,,,,,,,
Newfoundland and Labrador,1997-04,,,,,,,,,
Newfoundland and Labrador,1997-05,,,,,,,,,
Newfoundland and Labrador,1997-06,,,,,,,,,
Newfoundland and Labrador,1997-07,,,,,,,,,
Newfoundland and Labrador,1997-08,,,,,,,,,
Newfoundland and Labrador,1997-09,,,,,,,,,
Newfoundland and Labrador,1997-10,,,,,,,,,
Newfoundland and Labrador,1997-11,,,,,,,,,
Newfoundland and Labrador,1997-12,,,,,,,,,
Newfoundland and Labrador,1998-01,,,,,,,,,
Newfoundland and Labrador,1998-02,,,,,,,,,
Newfoundland and Labrador,1998-03,,,,,,,,,
Newfoundland and Labrador,1998-04,,,,,,,,,
Newfoundland and Labrador,1998-05,,,,,,,,,
Newfoundland and Labrador,1998-06,,,,,,,,,
Newfoundland and Labrador,1998-07,,,,,,,,,
Newfoundland and Labrador,1998-08,,,,,,,,,
Newfoundland and Labrador,1998-09,,,,,,,,,
Newfoundland and Labrador,1998-10,,,,,,,,,
Newfoundland and Labrador,1998-11,,,,,,,,,
Newfoundland and Labrador,1998-12,,,,,,,,,
Newfoundland and Labrador,1999-01,,,,,,,,,
Newfoundland and Labrador,1999-02,,,,,,,,,
Newfoundland and Labrador,1999-03,,,,,,,,,
Newfoundland and Labrador,1999-04,,,,,,,,,
Newfoundland and Labrador,1999-05,,,,,,,,,
Newfoundland and Labrador,1999-06,,,,,,,,,
Newfoundland and Labrador,1999-07,,,,,,,,,
Newfoundland and Labrador,1999-08,,,,,,,,,
Newfoundland and Labrador,1999-09,,,,,,,,,
Newfoundland and Labrador,1999-10,,,,,,,,,
Newfoundland and Labrador,1999-11,,,,,,,,,
Newfoundland and Labrador,1999-12,,,,,,,,,
Newfoundland and Labrador,2000-01,,,,,,,,,
Newfoundland and Labrador,2000-02,,,,,,,,,
Newfoundland and Labrador,2000-03,,,,,,,,,
Newfoundland and Labrador,2000-04,,,,,,,,,
Newfoundland and Labrador,2000-05,,,,,,,,,
Newfoundland and Labrador,2000-06,,,,,,,,,
Newfoundland and Labrador,2000-07,,,,,,,,,
Newfoundland and Labrador,2000-08,,,,,,,,,
Newfoundland and Labrador,2000-09,,,,,,,,,
Newfoundland and Labrador,2000-10,,,,,,,,,
Newfoundland and Labrador,2000-11,,,,,,,,,
Newfoundland and Labrador,2000-12,,,,,,,,,
Newfoundland and Labrador,2001-01,,,,,,,,,
Newfoundland and Labrador,2001-02,,,,,,,,,
Newfoundland and Labrador,2001-03,,,,,,,,,
Newfoundland and Labrador,2001-04,,,,,,,,,
Newfoundland and Labrador,2001-05,,,,,,,,,
Newfoundland and Labrador,2001-06,,,,,,,,,
Newfoundland and Labrador,2001-07,,,,,,,,,
Newfoundland and Labrador,2001-08,,,,,,,,,
Newfoundland and Labrador,2001-09,,,,,,,,,
Newfoundland and Labrador,2001-10,,,,,,,,,
Newfoundland and Labrador,2001-11,,,,,,,,,
Newfoundland and Labrador,2001-12,,,,,,,,,
Newfoundland and Labrador,2002-01,,,,,,,,,
Newfoundland and Labrador,2002-02,,,,,,,,,
Newfoundland and Labrador,2002-03,,,,,,,,,
Newfoundland and Labrador,2002-04,,,,,,,,,
Newfoundland and Labrador,2002-05,,,,,,,,,
Newfoundland and Labrador,2002-06,,,,,,,,,
Newfoundland and Labrador,2002-07,,,,,,,,,
Newfoundland and Labrador,2002-08,,,,,,,,,
Newfoundland and Labrador,2002-09,,,,,,,,,
Newfoundland and Labrador,2002-10,,,,,,,,,
Newfoundland and Labrador,2002-11,,,,,,,,,
Newfoundland and Labrador,2002-12,,,,,,,,,
Newfoundland and Labrador,2003-01,,,,,,,,,
Newfoundland and Labrador,2003-02,,,,,,,,,
Newfoundland and Labrador,2003-03,,,,,,,,,
Newfoundland and Labrador,2003-04,,,,,,,,,
Newfoundland and Labrador,2003-05,,,,,,,,,
Newfoundland and Labrador,2003-06,,,,,,,,,
Newfoundland and Labrador,2003-07,,,,,,,,,
Newfoundland and Labrador,2003-08,,,,,,,,,
Newfoundland and Labrador,2003-09,,,,,,,,,
Newfoundland and Labrador,2003-10,,,,,,,,,
Newfoundland and Labrador,2003-11,,,,,,,,,
Newfoundland and Labrador,2003-12,,,,,,,,,
Newfoundland and Labrador,2004-01,,,,,,,,,
Newfoundland and Labrador,2004-02,,,,,,,,,
Newfoundland and Labrador,2004-03,,,,,,,,,
Newfoundland and Labrador,2004-04,,,,,,,,,
Newfoundland and Labrador,2004-05,,,,,,,,,
Newfoundland and Labrador,2004-06,,,,,,,,,
Newfoundland and Labrador,2004-07,,,,,,,,,
Newfoundland and Labrador,2004-08,,,,,,,,,
Newfoundland and Labrador,2004-09,,,,,,,,,
Newfoundland and Labrador,2004-10,,,,,,,,,
Newfoundland and Labrador,2004-11,,,,,,,,,
Newfoundland and Labrador,2004-12,,,,,,,,,
Newfoundland and Labrador,2005-01,,,,,,,,,
Newfoundland and Labrador,2005-02,,,,,,,,,
Newfoundland and Labrador,2005-03,,,,,,,,,
Newfoundland and Labrador,2005-04,,,,,,,,,
Newfoundland and Labrador,2005-05,,,,,,,,,
Newfoundland and Labrador,2005-06,,,,,,,,,
Newfoundland and Labrador,2005-07,,,,,,,,,
Newfoundland and Labrador,2005-08,,,,,,,,,
Newfoundland and Labrador,2005-09,,,,,,,,,
Newfoundland and Labrador,2005-10,,,,,,,,,
Newfoundland and Labrador,2005-11,,,,,,,,,
Newfoundland and Labrador,2005-12,,,,,,,,,
Newfoundland and Labrador,2006-01,,,,,,,,,
Newfoundland and Labrador,2006-02,,,,,,,,,
Newfoundland and Labrador,2006-03,,,,,,,,,
Newfoundland and Labrador,2006-04,,,,,,,,,
Newfoundland and Labrador,2006-05,,,,,,,,,
Newfoundland and Labrador,2006-06,,,,,,,,,
Newfoundland and Labrador,2006-07,,,,,,,,,
Newfoundland and Labrador,2006-08,,,,,,,,,
Newfoundland and Labrador,2006-09,,,,,,,,,
Newfoundland and Labrador,2006-10,,,,,,,,,
Newfoundland and Labrador,2006-11,,,,,,,,,
Newfoundland and Labrador,2006-12,,,,,,,,,
Newfoundland and Labrador,2007-01,,,,,,,,,
Newfoundland and Labrador,2007-02,,,,,,,,,
Newfoundland and Labrador,2007-03,,,,,,,,,
Newfoundland and Labrador,2007-04,,,,,,,,,
Newfoundland and Labrador,2007-05,,,,,,,,,
Newfoundland and Labrador,2007-06,,,,,,,,,
Newfoundland and Labrador,2007-07,,,,,,,,,
Newfoundland and Labrador,2007-08,,,,,,,,,
Newfoundland and Labrador,2007-09,,,,,,,,,
Newfoundland and Labrador,2007-10,,,,,,,,,
Newfoundland and Labrador,2007-11,,,,,,,,,
Newfoundland and Labrador,2007-12,,,,,,,,,
Newfoundland and Labrador,2008-01,,,,,,,,,
Newfoundland and Labrador,2008-02,,,,,,,,,
Newfoundland and Labrador,2008-03,,,,,,,,,
Newfoundland and Labrador,2008-04,,,,,,,,,
Newfoundland and Labrador,2008-05,,,,,,,,,
Newfoundland and Labrador,2008-06,,,,,,,,,
Newfoundland and Labrador,2008-07,,,,,,,,,
Newfoundland and Labrador,2008-08,,,,,,,,,
Newfoundland and Labrador,2008-09,,,,,,,,,
Newfoundland and Labrador,2008-10,,,,,,,,,
Newfoundland and Labrador,2008-11,,,,,,,,,
Newfoundland and Labrador,2008-12,,,,,,,,,
Newfoundland and Labrador,2009-01,,,,,,,,,
Newfoundland and Labrador,2009-02,,,,,,,,,
Newfoundland and Labrador,2009-03,,,,,,,,,
